26.543209876543205, 60.76806722689076, [59, 751, 572, 361, 215]
23.58024691358025, 60.460420032310175, [67, 743, 551, 331, 191]
22.5925925925926, 58.41307814992025, [73, 737, 543, 310, 183]
22.469135802469133, 57.57006369426752, [82, 728, 531, 303, 182]
22.345679012345677, 57.747217806041334, [89, 721, 523, 300, 181]
27.037037037037038, 61.36040609137056, [55, 755, 565, 355, 219]
23.33333333333333, 60.330112721417066, [64, 746, 543, 326, 189]
22.469135802469133, 58.14331210191083, [73, 737, 531, 303, 182]
22.71604938271605, 57.819488817891376, [84, 726, 523, 299, 184]
22.22222222222222, 57.63809523809524, [93, 717, 514, 292, 180]
25.92592592592593, 59.63166666666667, [63, 747, 569, 351, 210]
23.209876543209873, 60.59646302250804, [70, 740, 549, 322, 188]
22.839506172839506, 59.4192, [75, 735, 543, 308, 185]
23.209876543209873, 58.9935691318328, [88, 722, 536, 305, 188]
23.456790123456795, 59.14354838709677, [91, 719, 535, 306, 190]
25.185185185185187, 57.43564356435643, [69, 741, 565, 342, 204]
22.5925925925926, 60.27751196172249, [72, 738, 545, 317, 183]
21.851851851851855, 59.20221169036335, [82, 728, 539, 302, 177]
22.5925925925926, 59.39712918660287, [84, 726, 533, 297, 183]
22.345679012345677, 59.189189189189186, [89, 721, 532, 298, 181]
24.197530864197535, 55.83876221498371, [64, 746, 559, 336, 196]
21.851851851851855, 59.29857819905213, [76, 734, 544, 313, 177]
20.98765432098766, 59.125, [84, 726, 540, 301, 170]
21.358024691358025, 59.334379905808476, [82, 728, 538, 299, 173]
20.61728395061728, 58.870917573872475, [82, 728, 531, 289, 167]
24.444444444444446, 55.35457516339869, [59, 751, 569, 339, 198]
21.111111111111114, 58.53677621283255, [77, 733, 545, 308, 171]
20.61728395061728, 59.5800933125972, [79, 731, 547, 298, 167]
20.24691358024692, 59.143962848297214, [79, 731, 544, 296, 164]
19.38271604938272, 58.74732006125574, [78, 732, 526, 286, 157]
22.962962962962962, 53.65384615384615, [62, 748, 554, 332, 186]
21.358024691358025, 58.17425431711146, [76, 734, 548, 311, 173]
20.24691358024692, 59.52012383900929, [77, 733, 543, 293, 164]
20.61728395061728, 60.494556765163296, [80, 730, 540, 295, 167]
19.999999999999996, 59.9429012345679, [79, 731, 528, 286, 162]
22.469135802469133, 52.64808917197452, [57, 753, 568, 336, 182]
19.999999999999996, 55.6820987654321, [73, 737, 540, 300, 162]
18.88888888888889, 57.8158295281583, [73, 737, 541, 283, 153]
18.765432098765434, 59.171732522796354, [75, 735, 531, 277, 152]
18.2716049382716, 59.274924471299094, [84, 726, 520, 268, 148]
22.469135802469133, 53.0843949044586, [52, 758, 560, 335, 182]
19.506172839506174, 54.31288343558282, [74, 736, 541, 294, 158]
17.777777777777782, 56.108108108108105, [80, 730, 531, 273, 144]
17.654320987654327, 58.079460269865066, [87, 723, 524, 263, 143]
17.407407407407405, 59.13602391629298, [87, 723, 511, 256, 141]
